Hip-Hop; Eminem; Stan; 2000	101,5099,1011,6154,1025,12495,25832,1025,9761,1025,2456,102
Hip-Hop; Eminem; Under the Influence; 2000	101,5099,1011,6154,1025,12495,25832,1025,2104,1996,3747,1025,2456,102
Epic Orchestral; Alala; Iron Man - Epic Version; 2019	101,8680,13533,1025,21862,2721,1025,3707,2158,1011,8680,2544,1025,10476,102
Film Score; Hans Zimmer; Sacred Pool Of Tears (8D Audio); 2008	101,2143,3556,1025,7003,1062,5714,5017,1025,6730,4770,1997,4000,1006,1022,2094,5746,1007,1025,2263,102
Hip-Hop; Eminem; Without Me; 2002	101,5099,1011,6154,1025,12495,25832,1025,2302,2033,1025,2526,102
Hip-Hop; Eminem; The Real Slim Shady; 2000	101,5099,1011,6154,1025,12495,25832,1025,1996,2613,11754,22824,1025,2456,102
Film Score; Ennio Morricone; The Ecstasy of Gold; 1966	101,2143,3556,1025,4372,27678,22822,7277,5643,1025,1996,19069,1997,2751,1025,3547,102
Christian Hip-Hop; Grits; Ooh Ahh (My Life Be Like); 2014	101,3017,5099,1011,6154,1025,24842,2015,1025,1051,11631,6289,2232,1006,2026,2166,2022,2066,1007,1025,2297,102
Pop Rock; Freddie Mercury; There Must Be More To Life Than This; 2019	101,3769,2600,1025,15528,8714,1025,2045,2442,2022,2062,2000,2166,2084,2023,1025,10476,102
Film Score; Ramin Djawadi; Gulmira; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,19739,13728,7895,1025,2263,102
House; Daft Punk; Our Work Is Never Over (Ian Asher Extended Remix); 2022	101,2160,1025,4830,6199,7196,1025,2256,2147,2003,2196,2058,1006,4775,17243,3668,6136,1007,1025,16798,2475,102
Epic Orchestral; Carameii; GigaChad Theme (Epic Orchestral Version); 2022	101,8680,13533,1025,14418,26432,2072,1025,15453,6776,4215,4323,1006,8680,13533,2544,1007,1025,16798,2475,102
Pop Rock; Nilsson; Gotta Get Up; 1971	101,3769,2600,1025,29376,1025,10657,2131,2039,1025,3411,102
Ambient; Jake Chudnow; 192; 2006	101,17093,1025,5180,14684,2094,19779,1025,17613,1025,2294,102
Hard Rock; Heart; Crazy on You; 1976	101,2524,2600,1025,2540,1025,4689,2006,2017,1025,3299,102
Game OST; Jeremy Soule; Awake; 2011	101,2208,9808,2102,1025,7441,3969,2063,1025,8300,1025,2249,102
Pop Rock; Huey Lewis & the News; Hip to Be Square; 1986	101,3769,2600,1025,29503,4572,1004,1996,2739,1025,5099,2000,2022,2675,1025,3069,102
Game OST; Jeremy Soule; Far Horizons; 2011	101,2208,9808,2102,1025,7441,3969,2063,1025,2521,24484,1025,2249,102
Ambient; Jake Chudnow; For You; 2006	101,17093,1025,5180,14684,2094,19779,1025,2005,2017,1025,2294,102
Production Music; Jincheng Zhang; Cooperate Background Instrumental; 2019	101,2537,2189,1025,9743,21043,9327,1025,17654,4281,6150,1025,10476,102
Anime OST; 菅野祐悟; ダイヤモンドは砕けない〜メインテーマ〜; 2016	101,8750,9808,2102,1025,100,1963,100,100,1025,100,100,1654,30193,30173,1645,1726,30221,30263,30239,30265,30249,1645,1025,2355,102
Spaghetti Western; Ennio Morricone; The Good, the Bad and the Ugly (Main Title); 1966	101,26666,2530,1025,4372,27678,22822,7277,5643,1025,1996,2204,1010,1996,2919,1998,1996,9200,1006,2364,2516,1007,1025,3547,102
Ambient; Jake Chudnow; Hydrogen; 2012	101,17093,1025,5180,14684,2094,19779,1025,9732,1025,2262,102
Film Score; Klaus Badelt; He’s a Pirate; 2003	101,2143,3556,1025,16536,2919,20042,1025,2002,1521,1055,1037,11304,1025,2494,102
Disco; KC and the Sunshine Band; Give It Up; 1982	101,12532,1025,21117,1998,1996,9609,2316,1025,2507,2009,2039,1025,3196,102
Anime OST; Yasushi Ishii; Welcome to the World	101,8750,9808,2102,1025,8038,13203,4048,2003,4048,2072,1025,6160,2000,1996,2088,102
Karaoke; Avicii; I Could Be the One (Karaoke Version); 2013	101,13173,11045,1025,20704,28775,2072,1025,1045,2071,2022,1996,2028,1006,13173,11045,2544,1007,1025,2286,102
Rumba; Los Niños de Sara; Vagabundo; 2001	101,19379,3676,1025,3050,20801,2015,2139,7354,1025,12436,3654,27265,2080,1025,2541,102
Dance-pop; Lady Gaga; Poker Face (slowed + reverb)	101,3153,1011,3769,1025,3203,23332,1025,11662,2227,1006,9784,1009,7065,2121,2497,1007,102
Anime OST; 高橋洋子; 残酷な天使のテーゼ; 1995	101,8750,9808,2102,1025,1981,1885,100,1816,1025,100,100,1667,1811,100,1671,30239,30265,30234,1025,2786,102
Phonk; NUEKI; HIT!; 2023	101,6887,2239,2243,1025,16371,26576,1025,2718,999,1025,16798,2509,102
Funk Rock; Lenny Kravitz; Fly Away; 1998	101,11962,2600,1025,19065,1047,2527,5737,5753,1025,4875,2185,1025,2687,102
Folk Metal; Korpiklaani; Ievan polkka; 2012	101,5154,3384,1025,12849,14536,5480,2721,7088,1025,29464,6212,20819,2912,1025,2262,102
Synthwave; Kavinsky; Nightcall; 2010	101,24203,16535,1025,10556,27704,1025,2305,9289,2140,1025,2230,102
Power Metal; Lost Horizon; Highlander (The One); 2003	101,2373,3384,1025,2439,9154,1025,10983,2121,1006,1996,2028,1007,1025,2494,102
Reggae; Inner Circle; Sweat (A La La La La Long); 1992	101,15662,1025,5110,4418,1025,7518,1006,1037,2474,2474,2474,2474,2146,1007,1025,2826,102
Disco; Leo Sayer; You Make Me Feel Like Dancing; 1976	101,12532,1025,6688,2360,2121,1025,2017,2191,2033,2514,2066,5613,1025,3299,102
Hard Rock; Far Corporation; Stairway to Heaven; 1985	101,2524,2600,1025,2521,3840,1025,21952,2000,6014,1025,3106,102
Disco; Lipps, Inc.; How Long; 1980	101,12532,1025,5423,4523,1010,4297,1012,1025,2129,2146,1025,3150,102
Hip-Hop; Ludacris; Get Back; 2004	101,5099,1011,6154,1025,11320,2850,26775,2483,1025,2131,2067,1025,2432,102
Anime OST; THE DU; Crazy Noisy Bizarre Town (Ringtone Edit); 2016	101,8750,9808,2102,1025,1996,4241,1025,4689,20810,13576,2237,1006,3614,5524,10086,1007,1025,2355,102
Latin Alternative; Manu Chao; Me Gustas Tú; 2001	101,3763,4522,1025,2158,2226,22455,1025,2033,26903,3022,10722,1025,2541,102
Southern Rock; Lynyrd Skynyrd; Free Bird; 1973	101,2670,2600,1025,1048,6038,12541,2094,3712,4890,4103,1025,2489,4743,1025,3381,102
Film Score; David Sardy; Send the Devil Back to Hell; 2012	101,2143,3556,1025,2585,18906,5149,1025,4604,1996,6548,2067,2000,3109,1025,2262,102
Pop Rock; DNCE; Cake by the Ocean; 2015	101,3769,2600,1025,1040,5897,1025,9850,2011,1996,4153,1025,2325,102
Trap; Diplo; Welcome to the Party; 2018	101,8132,1025,16510,4135,1025,6160,2000,1996,2283,1025,2760,102
Modern Classical; Ludovico Einaudi; Primavera; 2006	101,2715,4556,1025,11320,3527,7903,2080,16417,19513,2072,1025,21111,26061,1025,2294,102
Disco; Michael Jackson; Thriller; 1982	101,12532,1025,2745,4027,1025,10874,1025,3196,102
Celtic Punk; Dropkick Murphys; I’m Shipping Up to Boston; 2005	101,8730,7196,1025,4530,29493,2243,7104,2015,1025,1045,1521,1049,7829,2039,2000,3731,1025,2384,102
Disco; Earth, Wind & Fire; September; 1978	101,12532,1025,3011,1010,3612,1004,2543,1025,2244,1025,3301,102
Anime Cover; Евгений Егоров; У скорости предела нет (Driver's High - опенинг "Крутой учитель Онидзука")	101,8750,3104,1025,1185,25529,29741,15290,18947,15414,1185,29741,14150,16856,19259,1025,1198,1196,23925,14150,16856,14150,29747,22919,10325,1194,16856,15290,29742,15290,29436,10260,1192,15290,22919,1006,4062,1005,1055,2152,1011,1193,29746,15290,18947,10325,18947,29741,1000,1189,16856,29748,22919,14150,10325,1198,29752,10325,22919,15290,29436,23742,1193,18947,10325,29742,29744,29748,28598,1000,1007,102
Soul; Edwin Starr; War; 2003	101,3969,1025,10049,14330,1025,2162,1025,2494,102
Dance-pop; David Guetta; I’m Good (Blue); 2022	101,3153,1011,3769,1025,2585,19739,16549,1025,1045,1521,1049,2204,1006,2630,1007,1025,16798,2475,102
Hip-Hop; Dr. Dre; What’s the Difference; 1999	101,5099,1011,6154,1025,2852,1012,2852,2063,1025,2054,1521,1055,1996,4489,1025,2639,102
Slowed and Reverb; Ed Marquis, Emie; Don't Stop the Music (slowed + reverb); 2020	101,9784,1998,7065,2121,2497,1025,3968,13410,1010,12495,2063,1025,2123,1005,1056,2644,1996,2189,1006,9784,1009,7065,2121,2497,1007,1025,12609,102
Eurodance; Eiffel 65; Blue (Da Ba Dee); 1998	101,9944,25514,1025,1041,13355,2884,3515,1025,2630,1006,4830,8670,9266,1007,1025,2687,102
Sound Effect; Eccentric Sounds; Well Well Well - Sound Effect; 2024	101,2614,3466,1025,18080,4165,1025,2092,2092,2092,1011,2614,3466,1025,16798,2549,102
Hip-Hop; Eminem; Godzilla; 2020	101,5099,1011,6154,1025,12495,25832,1025,26631,1025,12609,102
Soft rock; Fleetwood Mac; The Chain; 1977	101,3730,2600,1025,23866,6097,1025,1996,4677,1025,3355,102
Hip-Hop; Eminem; My Name Is; 1999	101,5099,1011,6154,1025,12495,25832,1025,2026,2171,2003,1025,2639,102
Disco; Earth, Wind & Fire; Boogie Wonderland; 2017	101,12532,1025,3011,1010,3612,1004,2543,1025,21495,20365,1025,2418,102
Symphonic Metal; FalKKonE; Avalon (From "JoJo's Bizarre Adventure"); 2020	101,18957,3384,1025,6904,13687,19648,2063,1025,18973,1006,2013,1000,8183,5558,1005,1055,13576,6172,1000,1007,1025,12609,102
Christmas; Frank Sinatra; Let It Snow! Let It Snow! Let It Snow!; 1950	101,4234,1025,3581,19643,1025,2292,2009,4586,999,2292,2009,4586,999,2292,2009,4586,999,1025,3925,102
Electronic; Dorian Concept; Hide	101,4816,1025,16092,4145,1025,5342,102
Symphonic Metal; FalKKonE; nella cerniera (From "JoJo's Bizarre Adventure: Golden Wind"); 2020	101,18957,3384,1025,6904,13687,19648,2063,1025,20970,2050,8292,28484,2050,1006,2013,1000,8183,5558,1005,1055,13576,6172,1024,3585,3612,1000,1007,1025,12609,102
Anime OST; タニウチヒデキ; 戻ったライト; 2007	101,8750,9808,2102,1025,1709,30242,30222,30236,30245,30239,30227,1025,100,1663,30187,30257,30221,30240,1025,2289,102
Glam Rock; David Bowie; Starman; 2006	101,1043,10278,2600,1025,2585,14598,1025,2732,2386,1025,2294,102
Soul; Bill Withers; Just the Two of Us; 1981	101,3969,1025,3021,2007,2545,1025,2074,1996,2048,1997,2149,1025,3261,102
Russian Chanson; Михаил Круг; Владимирский централ; 1998	101,2845,9212,3385,1025,1191,10325,29750,10260,10325,29436,1189,16856,29748,29741,1025,1182,29436,10260,29742,10325,29745,10325,16856,29747,23925,15414,1201,15290,18947,22919,16856,10260,29436,1025,2687,102
Internet Meme; Info Teknologi; Wait Wait Wait What the Hell; 2024	101,4274,2033,4168,1025,18558,8915,2243,3630,21197,2072,1025,3524,3524,3524,2054,1996,3109,1025,16798,2549,102
Pop Rock; Huey Lewis and the News; Back in Time; 1985	101,3769,2600,1025,29503,4572,1998,1996,2739,1025,2067,1999,2051,1025,3106,102
Pop Rock; Huey Lewis and the News; The Power of Love; 1985	101,3769,2600,1025,29503,4572,1998,1996,2739,1025,1996,2373,1997,2293,1025,3106,102
Ambient; Jake Chudnow; Atlas; 2017	101,17093,1025,5180,14684,2094,19779,1025,11568,1025,2418,102
House; Jakatta; American Dream (intro); 2002	101,2160,1025,14855,24498,2696,1025,2137,3959,1006,17174,1007,1025,2526,102
Disco; Imagination; Just an Illusion; 2010	101,12532,1025,9647,1025,2074,2019,12492,1025,2230,102
Anime OST; 岩崎琢; Avalon; 2013	101,8750,9808,2102,1025,100,1834,100,1025,18973,1025,2286,102
Phonk; INTERWORLD; RAPTURE; 2022	101,6887,2239,2243,1025,6970,11108,1025,9680,11244,1025,16798,2475,102
French Pop; Indila; Dernière Danse; 2013	101,2413,3769,1025,27427,11733,1025,4315,14862,2063,18033,2063,1025,2286,102
Psychedelic Rock; Jefferson Airplane; Somebody to Love; 1967	101,18147,2600,1025,7625,13297,1025,8307,2000,2293,1025,3476,102
Anime OST; 岩崎琢; Overdrive; 2013	101,8750,9808,2102,1025,100,1834,100,1025,2058,23663,1025,2286,102
Ambient; Jake Chudnow; Carlin Dream; 2012	101,17093,1025,5180,14684,2094,19779,1025,5529,2378,3959,1025,2262,102
Ambient; Jake Chudnow; Flan; 2011	101,17093,1025,5180,14684,2094,19779,1025,13109,2319,1025,2249,102
Ambient; Jake Chudnow; Olive; 2015	101,17093,1025,5180,14684,2094,19779,1025,9724,1025,2325,102
Anime OST; 富永TOMMY弘明; ジョジョ 〜その血の運命〜; 2012	101,8750,9808,2102,1025,100,1896,6838,1843,1865,1025,1706,30256,30232,30256,1645,1660,30197,100,1671,100,100,1645,1025,2262,102
Christmas; Johnny Mathis; Its Beginning to Look a Lot Like Christmas; 1986	101,4234,1025,5206,8785,2483,1025,2049,2927,2000,2298,1037,2843,2066,4234,1025,3069,102
Anime OST; Yugo Kanno; Clock Works; 2022	101,8750,9808,2102,1025,9805,3995,22827,3630,1025,5119,2573,1025,16798,2475,102
Anime OST; 橋本仁; NAKED SILVER; 2015	101,8750,9808,2102,1025,1885,1876,1758,1025,6248,3165,1025,2325,102
Anime OST; 岩崎琢; Ancientry; 2013	101,8750,9808,2102,1025,100,1834,100,1025,3418,2854,1025,2286,102
Phonk; KA$TRO; InEssence; 2018	101,6887,2239,2243,1025,10556,1002,19817,2080,1025,1999,7971,10127,1025,2760,102
Arena Rock; Journey; Don’t Stop Believin’; 2011	101,5196,2600,1025,4990,1025,2123,1521,1056,2644,19337,2666,6371,1521,1025,2249,102
Hard Rock; Guns N’ Roses; Sweet Child O' Mine; 1998	101,2524,2600,1025,4409,1050,1521,10529,1025,4086,2775,1051,1005,3067,1025,2687,102
Ambient; Marconi Union; Weightless; 2011	101,17093,1025,8879,3490,2586,1025,3635,3238,1025,2249,102
Folk Rock; Jim Croce; Time in a Bottle; 1972	101,5154,2600,1025,3958,13675,10085,2063,1025,2051,1999,1037,5835,1025,3285,102
Reggae; Bob Marley; Bad Boys; 2007	101,15662,1025,3960,20326,1025,2919,3337,1025,2289,102
Hard Rock; Led Zeppelin; Immigrant Song; 2015	101,2524,2600,1025,2419,22116,1025,11560,2299,1025,2325,102
Comedy Rap; Jon Lajoie; Everyday Normal Guy 2; 2009	101,4038,9680,1025,6285,2474,5558,2666,1025,10126,3671,3124,1016,1025,2268,102
Production Music; Sage Guyton; SpongeBob SquarePants Production Music - Horlepiep; 2010	101,2537,2189,1025,10878,3124,2669,1025,25742,5092,2497,2675,27578,2537,2189,1011,7570,20927,14756,2361,1025,2230,102
Art Pop; Kate Bush; Army Dreamers; 1980	101,2396,3769,1025,5736,5747,1025,2390,24726,2015,1025,3150,102
Anime OST; 宮崎誠; The cyborg fights; 2016	101,8750,9808,2102,1025,1824,1834,100,1025,1996,22330,11755,9590,1025,2355,102
Comedy Rock; Ninja Sex Party; You Spin Me Round (Like a Record); 2017	101,4038,2600,1025,14104,3348,2283,1025,2017,6714,2033,2461,1006,2066,1037,2501,1007,1025,2418,102
Grunge; Nirvana; Heart-Shaped Box; 1994	101,24665,5575,2063,1025,26530,1025,2540,1011,5044,3482,1025,2807,102
Gangsta Rap; N.W.A; Fuck tha Police; 1988	101,18542,2696,9680,1025,1050,1012,1059,1012,1037,1025,6616,22794,2610,1025,2997,102
Anime; John Siegler; Pokémon Theme (Season Theme); 2007	101,8750,1025,2198,9033,13910,3917,1025,20421,4323,1006,2161,4323,1007,1025,2289,102
Internet Meme; Norik; Berserk Skeleton Meme (Extended)	101,4274,2033,4168,1025,4496,5480,1025,2022,22573,8024,13526,2033,4168,1006,3668,1007,102
Video Game; Shota Kageyama; ～オープニング～ -ポケットモンスター ジ･オリジンver.- (Opening - Pokémon Origins ver.); 2013	101,2678,2208,1025,2915,2050,10556,3351,11613,1025,1995,30225,30265,30246,30242,30263,30228,30521,1011,1722,30229,30237,30240,30253,30263,30233,30235,30265,1706,100,1699,30258,30232,30263,6299,1012,1011,1006,3098,1011,20421,7321,2310,2099,1012,1007,1025,2286,102
Industrial Metal; Rammstein; Sonne; 2001	101,3919,3384,1025,8223,5244,9589,1025,2365,2638,1025,2541,102
Film Score; Ramin Djawadi; Driving With the Top Down; 2008	101,2143,3556,1025,8223,2378,6520,10830,4305,1025,4439,2007,1996,2327,2091,1025,2263,102
Epic Orchestral; Samuel Kim Music; Kai's Theme & Agni Kai; 2020	101,8680,13533,1025,5212,5035,2189,1025,11928,1005,1055,4323,1004,12943,3490,11928,1025,12609,102
Synth-pop; Rick Astley; Together Forever; 1987	101,24203,1011,3769,1025,6174,2004,18492,1025,2362,5091,1025,3055,102
Hard Rock; Scorpions; Rock You Like a Hurricane; 2020	101,2524,2600,1025,22015,2015,1025,2600,2017,2066,1037,7064,1025,12609,102
Latin Pop; Ricky Martin; Livin' la Vida Loca; 2007	101,3763,3769,1025,11184,3235,1025,22135,2378,1005,2474,19830,8840,3540,1025,2289,102
Latin Pop; Shakira; Whenever, Wherever; 2001	101,3763,3769,1025,21146,23630,2050,1025,7188,1010,11210,1025,2541,102
House; RELANIUM; Leel Lost	101,2160,1025,2128,21141,2819,1025,3389,2140,2439,102
Alternative Rock; Spacehog; In the Meantime; 1995	101,4522,2600,1025,2686,25852,1025,1999,1996,12507,1025,2786,102
Hi-NRG; Sylvester; You Make Me Feel (Might Real); 1978	101,7632,1011,17212,2290,1025,20016,1025,2017,2191,2033,2514,1006,2453,2613,1007,1025,3301,102
Hip-Hop; Tech N9ne; Face Off; 2021	101,5099,1011,6154,1025,6627,1050,2683,2638,1025,2227,2125,1025,25682,102
Hip-Hop; The Notorious B.I.G.; Big Poppa; 1994	101,5099,1011,6154,1025,1996,12536,1038,1012,1045,1012,1043,1012,1025,2502,3769,4502,1025,2807,102
Minimalism; The Philip Glass Ensemble; Pruit Igoe & Prophecies; 2009	101,10124,2964,1025,1996,5170,3221,7241,1025,10975,14663,1045,3995,2063,1004,17678,5369,9243,1025,2268,102
House; Alex Gaudino; Destination Calabria; 2010	101,2160,1025,4074,11721,21041,3630,1025,7688,29430,1025,2230,102
Anime OST; 岩崎琢; Day job; 2013	101,8750,9808,2102,1025,100,1834,100,1025,2154,3105,1025,2286,102
Glam Rock; Sweet; Fox on the Run; 1975	101,1043,10278,2600,1025,4086,1025,4419,2006,1996,2448,1025,3339,102
Post-disco; The Whispers; And The Beat Goes On; 1979	101,2695,1011,12532,1025,1996,11054,1025,1998,1996,3786,3632,2006,1025,3245,102
TikTok Mashup; yally; Party Party (TikTok Remix)	101,14841,25509,6559,16137,6979,2361,1025,8038,9215,1025,2283,2283,1006,14841,25509,6559,6136,1007,102
Russian Indie; МЫ; Остров; 2018	101,2845,10271,1025,1191,29113,1025,1193,29747,22919,16856,19259,1025,2760,102
Synthwave; Harold Faltermeyer; Axel F; 1985	101,24203,16535,1025,7157,6904,21928,24344,1025,18586,1042,1025,3106,102
Russian Pop; Ёлка; На большом воздушном шаре; 2011	101,2845,3769,1025,1185,29436,28598,1025,1192,10260,1181,14150,29436,23742,29753,14150,29745,1182,14150,29744,29742,29748,29753,18947,14150,29745,1203,10260,16856,15290,1025,2249,102
Electro-Hop; Время и Стекло; Песня 404; 2015	101,16175,1011,6154,1025,1182,16856,15290,29745,17432,1188,1196,22919,15290,23925,29436,14150,1025,1194,15290,29747,18947,17432,24837,1025,2325,102
Electro House; TheFatRat; Unity; 2014	101,16175,2160,1025,1996,27753,8609,1025,8499,1025,2297,102
Russian Pop; Диана Гурцкая; Нежная; 2003	101,2845,3769,1025,1184,10325,28995,10260,1183,29748,16856,29751,28598,17432,1025,1192,15290,29743,19865,17432,1025,2494,102
Russian Pop; Ягода; Невольница; 2024	101,2845,3769,1025,1210,29741,14150,29742,10260,1025,1192,15290,25529,14150,29436,23742,18947,10325,29751,10260,1025,16798,2549,102
Synth-pop; Belinda Carlisle; Heaven Is a Place on Earth; 1987	101,24203,1011,3769,1025,24574,13575,1025,6014,2003,1037,2173,2006,3011,1025,3055,102
Dance-pop; Lady Gaga; Bad Romance; 2009	101,3153,1011,3769,1025,3203,23332,1025,2919,7472,1025,2268,102
Eurobeat; Manuel; Gas Gas Gas; 2007	101,9944,19442,1025,7762,1025,3806,3806,3806,1025,2289,102
Russian Pop; Банд'Эрос; Про красивую жизнь; 2007	101,2845,3769,1025,1181,28995,29742,1005,1208,16856,14150,29747,1025,1194,16856,14150,1189,16856,10260,29747,10325,25529,29748,29757,1186,10325,29744,18947,23742,1025,2289,102
Russian Chanson; Сергей Трофимов; Город Сочи; 2007	101,2845,9212,3385,1025,1196,15290,16856,29741,15290,10325,1197,16856,14150,29749,10325,29745,19259,1025,1183,14150,16856,14150,29742,1196,14150,29752,10325,1025,2289,102
Post-Disco; Michael Jackson; Billie Jean (long version); 1983	101,2695,1011,12532,1025,2745,4027,1025,18210,3744,1006,2146,2544,1007,1025,3172,102
Trap; Yeat; OH I DID; 2025	101,8132,1025,6300,4017,1025,2821,1045,2106,1025,16798,2629,102
Post-Disco; Michael Jackson; Say Say Say; 1983	101,2695,1011,12532,1025,2745,4027,1025,2360,2360,2360,1025,3172,102
Pop; Rihanna; Diamonds	101,3769,1025,25439,1025,11719,102
Russian Chanson; Михаил Круг; Михаил Гулько; Купола; 2008	101,2845,9212,3385,1025,1191,10325,29750,10260,10325,29436,1189,16856,29748,29741,1025,1191,10325,29750,10260,10325,29436,1183,29748,29436,23742,23925,14150,1025,1189,29748,29746,14150,29436,10260,1025,2263,102
Dance-Pop; MBAND; Она вернётся; 2016	101,3153,1011,3769,1025,15038,4859,1025,1193,19865,1182,15290,16856,18947,15290,22919,29747,17432,1025,2355,102
Russian Pop; DEAD BLONDE; Банкомат; 2022	101,2845,3769,1025,2757,9081,1025,1181,28995,23925,14150,29745,10260,22919,1025,16798,2475,102
Alternative Rock; Red Hot Chili Peppers; Dark Necessities; 2016	101,4522,2600,1025,2417,2980,20238,23582,1025,2601,26785,7971,6447,1025,2355,102
Pop Rock; Ryan Gosling; I’m Just Ken; 2023	101,3769,2600,1025,4575,2175,28886,1025,1045,1521,1049,2074,6358,1025,16798,2509,102
Disco; Michael Jackson; Rock With You; 1983	101,12532,1025,2745,4027,1025,2600,2007,2017,1025,3172,102
Soft Rock; Rupert Holmes; Escape (The Piña Colada Song); 1995	101,3730,2600,1025,14641,9106,1025,4019,1006,1996,9231,2050,15270,2850,2299,1007,1025,2786,102
Pop Rock; Soundtrack Wonder Band; Angel of the Morning (From "Deadpool")	101,3769,2600,1025,6050,4687,2316,1025,4850,1997,1996,2851,1006,2013,1000,2757,16869,1000,1007,102
Russian Pop; Айдамир Мугу; Чёрные глаза (Remix); 2019	101,2845,3769,1025,1180,10325,29742,10260,29745,10325,16856,1191,29748,29741,29748,1025,1202,15290,16856,18947,29113,15290,1183,29436,10260,29744,10260,1006,6136,1007,1025,10476,102
Post-Punk; The Stranglers; Golden Brown; 2020	101,2695,1011,7196,1025,1996,2358,21476,2869,1025,3585,2829,1025,12609,102
Serbian Patriotic Folk; Roki Vulović; Panteri; 1992	101,6514,14314,5154,1025,20996,3211,24728,29356,1025,6090,3334,2072,1025,2826,102
Doo-Wop; Street Corner Renaissance; Life Could Be A Dream; 2011	101,20160,1011,24185,2361,1025,2395,3420,8028,1025,2166,2071,2022,1037,3959,1025,2249,102
Pop Rock; Sixpence None the Richer; Kiss Me; 1997	101,3769,2600,1025,2416,11837,3401,3904,1996,26108,1025,3610,2033,1025,2722,102
Library Music; Christian Marsac; The Way We Were	101,3075,2189,1025,3017,7733,6305,1025,1996,2126,2057,2020,102
Gachimuchi; Gachi; Ｇａｃｈｉｍｕｃｈｉ ｗｉｌｌ ｂｅ ｆｉｎｅ	101,11721,5428,12274,5428,1025,11721,5428,1025,100,100,100,100,102
Folk Rock; The Animals; House of the Rising Sun; 2018	101,5154,2600,1025,1996,4176,1025,2160,1997,1996,4803,3103,1025,2760,102
Rock and Roll; The Rolling Stones; (I Can’t Get No) Satisfaction; 1965	101,2600,1998,4897,1025,1996,5291,6386,1025,1006,1045,2064,1521,1056,2131,2053,1007,9967,1025,3551,102
Arena Rock; Toto; Hold the Line; 2020	101,5196,2600,1025,2000,3406,1025,2907,1996,2240,1025,12609,102
Anime OST; 菅野祐悟; 進化; 2016	101,8750,9808,2102,1025,100,1963,100,100,1025,100,100,1025,2355,102
Funk; Rick James; Super Freak, Parts I & II; 1981	101,11962,1025,6174,2508,1025,3565,11576,1010,3033,1045,1004,2462,1025,3261,102
Soul; The Jackson 5; I Want You Back; 1969	101,3969,1025,1996,4027,1019,1025,1045,2215,2017,2067,1025,3440,102
Anime OST; ハナエ; 神様はじめました; 2012	101,8750,9808,2102,1025,1718,30241,30224,1025,1925,100,1672,30183,30206,30203,30183,30187,1025,2262,102
Latin House; Bellini; Samba Do Brasil; 2014	101,3763,2160,1025,4330,5498,1025,29086,2079,21133,1025,2297,102
Progressive Rock; Yes; Roundabout; 1971	101,6555,2600,1025,2748,1025,22831,1025,3411,102
Epic Orchestral; Samuel Kim; Jonathan Joestar Theme	101,8680,13533,1025,5212,5035,1025,5655,3533,14117,4323,102
Phonk; W Phonk; I Can't Stop X Help Urself; 2023	101,6887,2239,2243,1025,1059,6887,2239,2243,1025,1045,2064,1005,1056,2644,1060,2393,24471,11246,2546,1025,16798,2509,102
House; Nightcrawlers; Push the Feeling On (MK dub revisited edit); 2015	101,2160,1025,2305,26775,10376,12910,1025,5245,1996,3110,2006,1006,12395,12931,24354,10086,1007,1025,2325,102
Hip-Hop; Hanumankind; Big Dawgs; 2024	101,5099,1011,6154,1025,7658,19042,18824,1025,2502,4830,27767,2015,1025,16798,2549,102
Russian Pop; Mitja Fomin; Vse Budet Khorosho; 2010	101,2845,3769,1025,10210,3900,1042,20936,2078,1025,5443,2063,13007,3388,1047,16368,17369,2080,1025,2230,102
Hip-House; Время и Стекло; Навернопотомучто; 2016	101,5099,1011,2160,1025,1182,16856,15290,29745,17432,1188,1196,22919,15290,23925,29436,14150,1025,1192,10260,25529,15290,16856,18947,14150,29746,14150,22919,14150,29745,29748,29752,22919,14150,1025,2355,102
Hard Rock; Michael Jackson; Beat It; 1995	101,2524,2600,1025,2745,4027,1025,3786,2009,1025,2786,102
Alternative rock; Звери; До скорой встречи!; 2006	101,4522,2600,1025,1187,25529,15290,16856,10325,1025,1184,14150,1196,23925,14150,16856,14150,10325,1182,29747,22919,16856,15290,29752,10325,999,1025,2294,102
Pop Rock; МакSим; Знаешь ли ты; 2006	101,3769,2600,1025,1191,10260,23925,2015,10325,29745,1025,1187,19865,15290,29753,23742,1190,10325,1197,29113,1025,2294,102
Anime OST; Yugo Kanno; Dance with STEEL BALL RUN; 2026	101,8750,9808,2102,1025,9805,3995,22827,3630,1025,3153,2007,3886,3608,2448,1025,16798,2575,102
Folk; Robert White; The Dreadnought Tea Clipper (b); 2010	101,5154,1025,2728,2317,1025,1996,14436,3630,18533,5572,12528,4842,1006,1038,1007,1025,2230,102
Trap; Playboi Carti; Neva 2 Much; 2022	101,8132,1025,2377,5092,2072,11122,2072,1025,11265,3567,1016,2172,1025,16798,2475,102
Neo soul; Pharrell Williams; Happy; 2013	101,9253,3969,1025,6887,2906,16230,3766,1025,3407,1025,2286,102
Funk; Kool & the Gang; Celebration; 1993	101,11962,1025,12849,4747,1004,1996,6080,1025,7401,1025,2857,102
Alternative Rock; Red Hot Chili Peppers; Dani California; 2006	101,4522,2600,1025,2417,2980,20238,23582,1025,19522,2662,1025,2294,102
